id,director
118,"Tim Burton, nan, nan, nan, nan, nan, nan, nan, John August, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
120,"Peter Jackson, Peter Jackson, nan, Bob Weinstein, Harvey Weinstein, nan, nan, nan, nan, Peter Jackson, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
121,"nan, nan, Peter Jackson, Peter Jackson, Peter Jackson, Bob Weinstein, Harvey Weinstein, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
122,"nan, nan, Peter Jackson, Peter Jackson, Peter Jackson, Bob Weinstein, Harvey Weinstein, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
123,"nan, nan, Ralph Bakshi, nan, nan, nan, nan, nan, nan, nan, nan"
124,"Krzysztof Kieślowski, Krzysztof Kieślowski, nan, nan, nan, nan, nan"
127,"Krzysztof Kieślowski, Krzysztof Kieślowski, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
128,"Hayao Miyazaki, Hayao Miyazaki, Hayao Miyazaki, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Yoshifumi Kondô, nan, nan, nan, Nizou Yamamoto, nan, nan, nan, nan, nan, nan, nan, nan, Kitarou Kousaka, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Hiroshi Shimizu, nan, nan, nan, nan, nan, nan, nan"
129,"Hayao Miyazaki, Hayao Miyazaki, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Atsushi Takahashi, nan, nan, Masayuki Miyaji, nan, nan, nan, nan, Kitarou Kousaka, nan, nan, nan"
132,"Albert Maysles, Albert Maysles, nan, nan, nan, nan, nan, Charlotte Zwerin, Gary Weis, David Maysles, David Maysles, nan, nan"
133,"Albert Maysles, Robert Drew, Robert Drew, Robert Drew, Robert Drew, D.A. Pennebaker, D.A. Pennebaker, Richard Leacock"
134,"Joel Coen, Ethan Coen, nan, nan, Joel Coen, Ethan Coen, nan, nan, nan, Joel Coen, Ethan Coen, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
135,"D.A. Pennebaker, D.A. Pennebaker, nan, nan, nan"
136,"Tod Browning, Tod Browning, nan, nan, nan, nan, Willis Goldbeck, nan, nan"
137,"Harold Ramis, nan, Harold Ramis, John Bailey, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Steve Boyum, nan, Harold Ramis, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
138,"Karl Freund, Tod Browning, Tod Browning, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
139,"Søren Kragh-Jacobsen, nan, nan, Søren Kragh-Jacobsen, Anders Thomas Jensen, nan, Valdís Óskarsdóttir, nan, nan, nan, nan"
140,"nan, nan, Pedro Almodóvar, Pedro Almodóvar, Pedro Almodóvar, nan, nan, nan, nan, nan, nan, nan"
141,"Richard Kelly, Richard Kelly, Adam Fields, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Drew Barrymore, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Casey La Scala, nan, nan, nan, nan, nan, nan, nan"
142,"nan, nan, nan, Ang Lee, nan, nan, James Schamus, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
143,"Lewis Milestone, nan, nan, George Abbott, nan, nan, nan, nan, nan, nan, nan, nan, Edward L. Cahn, Karl Freund, nan, nan, nan, nan, nan"
144,"Wim Wenders, Wim Wenders, Wim Wenders, Wim Wenders, nan, Peter Handke, Peter Handke, nan, nan, nan, nan, nan, nan"
145,"Lars von Trier, Lars von Trier, nan, nan, nan, nan, nan, nan, nan, nan, nan"
146,"nan, nan, Ang Lee, Ang Lee, James Schamus, nan, nan, nan, Peter Pau, nan, nan, nan, nan"
147,"François Truffaut, nan, François Truffaut, nan, nan, nan, François Truffaut, nan"
148,"Isabel Coixet, Isabel Coixet, nan, nan, nan, Pedro Almodóvar, nan, nan, nan"
149,"Katsuhiro Ōtomo, Katsuhiro Ōtomo, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Katsuhiro Ōtomo, nan, nan, nan, nan, Shin'ya Ôhira, nan"
150,"Billy Weber, nan, nan, nan, Walter Hill, Walter Hill, Roger Spottiswoode, Larry Gross, Steven E. de Souza, nan, nan, nan, nan, nan, Jeb Stuart"
152,"Robert Wise, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
153,"Francis Ford Coppola, Francis Ford Coppola, nan, Sofia Coppola, Sofia Coppola, Sofia Coppola, Ross Katz, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Wes Anderson, Spike Jonze, nan, nan, nan, Mitch Glazer, nan, nan, Roman Coppola, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
154,"nan, nan, nan, Nicholas Meyer, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
155,"nan, nan, nan, Christopher Nolan, Christopher Nolan, Christopher Nolan, nan, nan, Wally Pfister, nan, nan, David S. Goyer, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Rick Avery, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
156,"nan, Anders Thomas Jensen, nan, nan, Lone Scherfig, Lone Scherfig, nan, nan, nan, nan, nan"
157,"Leonard Nimoy, nan, nan, Charles Correll, nan, nan, nan, nan, nan, nan, nan, nan"
158,"Thomas Jahn, Thomas Jahn, Til Schweiger, Til Schweiger, nan, nan, nan, nan, nan, nan, nan, nan, nan"
159,"Bernd Eichinger, Sönke Wortmann, Sönke Wortmann, Gernot Roll, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
160,"Auguste Lumière, Louis Lumière, Louis Lumière"
161,"nan, nan, nan, Steven Soderbergh, Steven Soderbergh, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Gregory Jacobs, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
162,"Tim Burton, Denise Di Novi, Tim Burton, nan, nan, nan, nan, nan, nan, nan, Tim Burton, Caroline Thompson, Caroline Thompson, nan"
163,"nan, nan, Steven Soderbergh, Steven Soderbergh, nan, nan, nan, nan, nan, nan, nan, George Nolfi, nan, nan, nan, nan, nan, nan, nan, nan, Gary Ross, nan, nan, nan, nan, nan, Gregory Jacobs, Gregory Jacobs, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
164,"Blake Edwards, nan, nan, nan, George Axelrod, nan, nan, nan, nan, nan, nan, nan"
165,"nan, Robert Zemeckis, Robert Zemeckis, Robert Zemeckis, nan, nan, Steven Spielberg, nan, nan, nan, nan, nan, Frank Marshall, nan, nan, Bob Gale, Bob Gale, Bob Gale, Bob Gale, nan, Dean Cundey, nan, nan, nan, nan, nan, nan, nan, nan"
166,"nan, Claude Pinoteau, Claude Pinoteau, nan, Danièle Thompson, nan, nan, nan, nan, nan"
167,"Iain Softley, nan, nan, nan, nan, nan, nan, nan, nan, Craig McKay, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Paul J. Lombardi, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
168,"Leonard Nimoy, nan, nan, nan, nan, Nicholas Meyer, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
169,"Stephen Hopkins, nan, nan, nan, nan, nan, nan, nan, nan, Mark Goldblatt, nan, nan, nan, Paul Abascal, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, James Muro, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Gary Davis, nan, nan, nan, nan, nan, Krishna Rao, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
170,"nan, nan, nan, nan, nan, Danny Boyle, nan, Alex Garland, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Nick Powell, nan, nan"
171,"Claude Pinoteau, Danièle Thompson, nan, nan, nan, nan, nan, nan, nan, nan"
172,"William Shatner, nan, nan, nan, nan, nan, nan, nan, nan, nan"
173,"Richard Fleischer, nan, nan, Walt Disney, nan, nan, nan, nan, nan, nan, nan"
174,"Nicholas Meyer, Nicholas Meyer, nan, nan, Steven-Charles Jaffe, nan, nan, nan, nan, nan, nan, nan, nan, nan"
175,"Luc Besson, Luc Besson, nan, nan, nan, nan, nan, nan, nan, nan, nan, Luc Besson, nan, nan"
176,"James Wan, James Wan, Leigh Whannell, Leigh Whannell, nan, nan, nan, nan, David A. Armstrong, Kevin Greutert, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Richard H. Prince, Richard H. Prince, nan, nan, nan, nan, nan, nan, nan, Jonathan Miller, Jonathan Miller, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
177,"Terry Gilliam, nan, nan, nan, nan, nan, Richard LaGravenese, nan, nan, nan, nan, nan"
178,"Stephen Hopkins, nan, nan, nan, nan, Pen Densham, nan, nan, nan, nan, nan, John Rice, nan, nan"
179,"nan, nan, nan, Sydney Pollack, Sydney Pollack, nan, nan, Anthony Minghella, nan, nan, nan, nan, Scott Frank, Steven Zaillian, Martin Stellman, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
180,"Steven Spielberg, Scott Frank, nan, Jan de Bont, nan, nan, nan, John Williams, nan, Janusz Kamiński, nan, nan, Gary Rydstrom, nan, nan, nan, nan, Sergio Mimica-Gezzan, nan, Gary Goldman, nan, nan, nan, Chris Gorak, nan, nan, nan, nan, nan, nan, nan, nan, nan, Gary Rydstrom, nan, Brian Smrz, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Scott Frank, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Michael Lantieri, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Sergio Mimica-Gezzan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
182,"Thomas Newman, nan, nan, Steven Soderbergh, Steven Soderbergh, Steven Soderbergh, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
183,"Todd Holland, nan"
184,"Quentin Tarantino, Quentin Tarantino, nan, nan, nan, nan, nan, nan, nan"
185,"Stanley Kubrick, Stanley Kubrick, Stanley Kubrick, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
186,"Paul McGuigan, nan, nan, nan, Christopher Roberts, Christopher Roberts, nan, nan, nan, Andrew Hulme, nan, nan, nan, nan, nan, nan"
187,"Robert Rodriguez, Robert Rodriguez, Robert Rodriguez, Robert Rodriguez, Robert Rodriguez, Robert Rodriguez, Robert Rodriguez, Quentin Tarantino, Bob Weinstein, Harvey Weinstein, Frank Miller, Frank Miller, Frank Miller, Frank Miller, Frank Miller, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
189,"Robert Rodriguez, Robert Rodriguez, Robert Rodriguez, Robert Rodriguez, Robert Rodriguez, Bob Weinstein, Harvey Weinstein, Frank Miller, Frank Miller, Frank Miller, Frank Miller, nan, nan, nan, nan, nan, Stefen Fangmeier, nan, nan, nan, nan, nan, Doug Campbell, nan, Aaron Kaufman, nan, Kyle Jefferson, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
192,"Bernd Eichinger, nan, nan, nan, Jean-Jacques Annaud, nan, Andrew Birkin, nan, Howard Franklin, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
193,"David Carson, nan, nan, nan, John A. Alonzo, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
194,"nan, nan, nan, Jean-Pierre Jeunet, Jean-Pierre Jeunet, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Frédéric Mitterrand, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
195,"Ernst Lubitsch, nan, nan, nan, Ernst Lubitsch, nan"
196,"Robert Zemeckis, nan, Bob Gale, Dean Cundey, nan, nan, nan, nan, nan, nan, nan, Bob Gale, Robert Zemeckis, Robert Zemeckis, Bob Gale, nan, Frank Marshall, Steven Spielberg, Bob Gale, nan, nan, nan, nan, nan"
197,"Randall Wallace, Mel Gibson, Mel Gibson, nan, nan, nan, nan, nan, nan, nan, Randall Wallace, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Peter Howitt, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Mic Rodgers, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
198,"Ernst Lubitsch, Ernst Lubitsch, Ernst Lubitsch, nan, Alexander Korda, nan, Rudolph Maté, nan"
199,"Jonathan Frakes, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
200,"nan, nan, nan, nan, nan, nan, nan, Jonathan Frakes, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
201,"Stuart Baird, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
203,"Martin Scorsese, Martin Scorsese, Martin Scorsese, nan, nan, nan, nan, nan, Sidney Levin"
204,"Henri-Georges Clouzot, Henri-Georges Clouzot, Henri-Georges Clouzot, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
205,"Nicholas Meyer, Terry George, Terry George, Terry George, Terry George, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Brendan Donnison, nan, nan, nan, nan, Lionel Steketee, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
206,"Mario Andreacchio, Mario Andreacchio, Mario Andreacchio, nan"
207,"nan, Peter Weir, Tom Schulman, Tom Schulman, nan, nan, nan, nan, nan, nan, nan"
211,"Hannes Stöhr, Hannes Stöhr, Florian Hoffmeister, nan, nan, nan, nan"
212,"Frank Capra, Frank Capra, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Byron Haskin, nan, nan, nan, nan, nan, nan"
213,"nan, Alfred Hitchcock, Alfred Hitchcock, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Saul Bass, nan, nan, nan, nan, nan, nan, Merrill Pye, nan, nan, nan, nan, nan, nan, nan, nan"
214,"Leigh Whannell, nan, nan, nan, nan, David A. Armstrong, Kevin Greutert, Darren Lynn Bousman, nan, David Hackl, nan, nan, nan"
215,"James Wan, Leigh Whannell, Leigh Whannell, nan, nan, nan, nan, David A. Armstrong, Kevin Greutert, nan, Darren Lynn Bousman, Darren Lynn Bousman, nan, David Hackl, nan, nan, nan, nan, nan, nan, nan, nan, nan"
216,"Rainer Werner Fassbinder, Rainer Werner Fassbinder, Rainer Werner Fassbinder, Rainer Werner Fassbinder, nan, nan, nan, Rainer Werner Fassbinder"
217,"George Lucas, George Lucas, George Lucas, John Williams, Steven Spielberg, nan, Janusz Kamiński, nan, David Koepp, Philip Kaufman, Frank Marshall, Jeff Nathanson, nan, nan"
218,"nan, nan, Mark Goldblatt, James Cameron, James Cameron, James Cameron, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
219,"nan, nan, Pedro Almodóvar, Pedro Almodóvar, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
220,"Elia Kazan, nan, nan, nan, nan, Elia Kazan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
221,"Nicholas Ray, nan, Nicholas Ray, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
222,"Karl Freund, Karl Freund, Karl Freund, nan, nan, nan, nan, nan, Walter Ruttmann, Walter Ruttmann, Walter Ruttmann"
223,"Alfred Hitchcock, nan, David O. Selznick, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, D. Ross Lederman, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
224,"Andrzej Wajda, nan, nan, nan, nan, Andrzej Wajda, nan, nan, nan, nan, nan, nan, nan"
225,"Andrzej Wajda, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
226,"Kimberly Peirce, Kimberly Peirce, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Billy Hopkins, nan, nan, nan, nan"
227,"Francis Ford Coppola, nan, nan, nan, nan, nan, nan, nan, Anne Goursaud, nan, nan"
228,"Josef von Sternberg, nan, Erich Pommer, nan, nan, nan, nan, nan, nan, Josef von Sternberg, nan, nan"
229,"James Whale, nan, nan, nan, nan, nan, nan"
231,"nan, nan, nan, nan, George Clooney, nan, Steven Soderbergh, Stephen Gaghan, Stephen Gaghan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Mary Cybulski, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
232,"Francis Ford Coppola, Francis Ford Coppola, nan, nan, nan, nan, nan, nan, nan, nan, nan"
233,"Philip Kaufman, Philip Kaufman, Michael Chapman, nan, nan, nan, nan, nan, nan, nan"
234,"Erich Pommer, nan, nan, Robert Wiene, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
235,"nan, Rob Reiner, Stephen King, Bruce A. Evans, Bruce A. Evans, nan, nan, Andrew Scheinman, nan, nan, nan, nan, nan, nan"
236,"P.J. Hogan, nan, Jocelyn Moorhouse, nan, nan, nan, nan, nan, nan, nan, nan, P.J. Hogan"
237,"David Mackenzie, David Mackenzie, Jeremy Thomas, nan, David Byrne, nan, nan, nan, nan, nan"
238,"Francis Ford Coppola, Francis Ford Coppola, nan, nan, nan, nan, nan, nan, nan, Gordon Willis, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Paul J. Lombardi, nan, nan, nan, nan, nan, nan, nan, nan"
239,"Billy Wilder, Billy Wilder, Billy Wilder, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
240,"Francis Ford Coppola, Francis Ford Coppola, nan, nan, nan, nan, Francis Ford Coppola, Gordon Willis, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Newt Arnold, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, James Caan, nan, nan, nan, nan, nan"
241,"Quentin Tarantino, nan, nan, nan, Oliver Stone, Oliver Stone, David Veloz, nan, nan, nan, nan, nan, nan, nan, nan, nan, Risa Bramon Garcia, Billy Hopkins, nan, nan"
242,"Francis Ford Coppola, Francis Ford Coppola, nan, nan, nan, nan, nan, nan, Gordon Willis, nan, nan, nan, nan, Walter Murch, nan, nan, nan, nan, Francis Ford Coppola, nan, nan, nan, nan, nan"
243,"nan, nan, nan, nan, nan, Stephen Frears, nan, nan, Steve Pink, nan, nan, nan, nan, nan"
244,"nan, David O. Selznick, Merian C. Cooper, Merian C. Cooper, Ernest B. Schoedsack, Ernest B. Schoedsack, Ernest B. Schoedsack, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Willis H. O'Brien, nan, nan, nan"
245,"Robert De Niro, nan, nan, nan, nan, nan, nan, Chris Weitz, Chris Weitz, Paul Weitz, Paul Weitz, Peter Hedges, Brad Epstein, nan, Nick Moore, nan, nan"
246,"Takeshi Kitano, Takeshi Kitano, Takeshi Kitano, nan, nan, nan, nan, nan, nan, nan, nan, nan"
247,"Stanley Kubrick, Stanley Kubrick, nan, nan, James B. Harris, nan, nan, nan, nan, nan, Alexander Singer, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
248,"Frank Capra, Frank Capra, nan, Hal Kanter, nan, nan, nan, Robert Riskin, nan"
249,"Danny DeVito, James L. Brooks, nan, nan, nan, nan, nan, nan"
250,"Anders Thomas Jensen, nan, Lasse Spang Olsen, Lasse Spang Olsen, nan, nan, nan"
